210.93375	443.64554
75.189545	332.35153
-411.6401	-548.0309
-766.7743	-605.3014
63.169315	171.6724
46.652824	153.06027
-145.89784	180.01329
-7.082498	275.6951
-33.641964	-20.961964
-40.39947	-37.876392
-253.32376	-992.1968
-252.45102	-1144.9619
-848.4476	238.6986
-951.7913	195.62848
-145.89027	-914.30414
-236.11948	-970.1186
522.4839	107.79641
168.0785	164.1199
-673.2621	234.24115
-788.1272	277.02335
-493.58856	-209.73744
-441.37753	-140.57373
231.19554	-935.7434
119.45742	-1056.4485
284.04718	1118.3221
164.0852	1128.7953
-100.04617	582.22504
199.1199	1086.4818
714.57886	190.54848
643.90533	115.51905
507.4241	-359.89572
616.44183	-464.6613
-271.0082	-344.10767
-79.59106	-264.17328
-684.34235	-60.780266
-828.03143	-73.7233
602.2465	-304.77155
429.99167	-105.35621
-689.4936	264.7128
-848.7091	314.8752
493.16183	-133.32425
675.4523	152.52547
-621.5995	-23.10759
-422.39438	40.06547
632.7913	-21.55079
768.5135	-193.25198
-758.18787	-38.410744
-610.2226	-5.6092057
419.20584	880.9034
291.3027	988.01
-259.25504	1119.1898
-193.21933	991.36646
-7.9000635	-384.06522
-58.677128	-816.64185
-575.4281	175.84534
-820.2253	-287.902
472.3988	-310.31555
821.9971	23.290237
39.111282	1072.0587
-23.851667	1311.2312
303.92636	-678.92755
52.21549	-589.0378
-539.14856	-565.2118
-636.99133	-647.8587
85.20562	-758.0604
-162.71812	-1063.6654
-271.52686	-883.0423
-219.96355	-846.76764
195.89458	1294.0404
183.73349	1247.0815
652.41	612.7044
546.9864	689.3698
-234.36871	-1061.4604
-282.47235	-947.6783
427.9183	-1379.1742
434.47583	-1369.0128
-212.52599	-987.18616
-228.05537	-801.3548
-96.81965	-148.54243
697.4436	-136.51088
349.4493	975.1762
377.11673	866.2698
201.08456	-186.28003
-756.5059	156.33992
316.40857	573.96313
236.64407	685.2457
273.8423	832.93915
-217.07954	647.22473
-450.74768	112.11581
-40.950127	322.28915
607.3575	15.619511
834.4274	-66.65163
268.0252	1311.2764
202.04102	1040.7153
16.424534	-902.8193
-113.42559	-1155.3319
-645.0306	-231.42595
-684.1517	-137.11272
440.79965	-159.71414
398.5636	-38.296276
319.8748	-95.05447
408.65494	-259.72726
-908.5154	145.7317
-846.3784	261.99115
337.0164	865.0441
417.3633	1084.6234
-1197.2146	898.32776
-1065.2013	756.83374
935.24615	-116.702415
833.6595	-94.411194
324.18515	115.408554
687.4774	282.0831
543.2426	49.149174
-972.03296	-279.14703
-922.3432	-392.04324
431.98984	-874.7358
406.23358	-799.4731
248.22986	-38.81354
547.9075	72.92776
212.39836	544.6338
28.227797	690.64325
749.5448	-287.26547
742.2416	-203.83789
-394.04083	412.20673
-432.0286	672.26935
856.1364	-219.01657
711.91797	-151.67131
-478.83865	202.59608
-305.24658	182.8717
-307.48126	-590.9438
-439.0044	-866.8423
-983.6686	242.30196
-848.2845	200.496
742.17554	354.4925
623.16675	232.01865
192.77129	713.12885
543.7668	519.01733
-1068.3414	30.505278
-975.5267	-99.23474
707.8087	1016.88605
503.58026	656.6334
144.46127	963.6676
46.794003	1090.0088
51.977486	-260.00345
-144.12039	-1246.9758
-29.94486	-1102.7616
-534.2572	-60.487568
-539.05096	36.230804
240.14177	-532.34827
168.37045	-637.9404
-693.14716	7.5314136
-573.45575	9.161691
276.5784	-792.84753
-818.6049	-57.045734
-688.428	452.7385
-283.26636	96.29989
272.42566	1050.5643
205.46925	1134.7804
-1030.2053	-353.88434
-1003.84314	-611.1115
55.174572	1179.1421
2.133657	642.15466
-413.66055	-13.232254
-463.7292	37.18115
101.438416	490.77353
62.739502	535.3547
-313.51422	-547.5034
-393.2869	-209.88252
506.83746	-64.67551
-3.1419704	96.800316
465.2524	78.837296
-825.3464	186.57294
-829.1476	292.08218
-956.1381	-72.23718
-408.36594	921.4155
-304.07843	751.02637
34.335487	792.9295
-447.47476	-454.39395
-400.79318	-486.5773
-906.5721	282.15802
-1070.7115	291.49142
421.40958	1251.7289
412.30518	1064.3218
433.73166	739.2385
440.46277	451.0221
-542.8368	-17.836298
-85.34991	-1217.6675
-349.26123	21.626268
-331.6226	16.754559
715.8254	-188.82005
317.2626	-174.80006
141.9321	-681.23334
-211.8901	848.59863
-746.61554	-775.9063
-645.01666	-690.8359
-29.764282	973.1859
771.01263	-418.0187
-836.8503	751.68866
-162.67331	770.263
126.48991	-1215.3392
-10.30103	-1067.6079
810.5714	-388.59088
922.49097	-300.98343
-472.28275	164.97585
73.612785	-814.95074
39.560104	-730.8269
360.85175	243.62221
572.3027	211.07375
-603.7306	171.70493
-456.48135	373.71564
-454.278	-69.918686
-579.8214	-33.960495
653.90936	475.8149
318.9578	895.93097
179.86322	486.0195
279.81592	-1150.6848
336.90674	-1270.7814
-212.44907	-503.1826
74.9086	-1109.0581
240.77348	-1286.1663
247.41078	-1309.1589
151.62033	-815.7673
4.182744	-758.8593
-4453.648	-2067.584
-4451.7935	-2067.473
764.8188	755.4261
602.26685	912.8212
245.31435	521.3404
527.4217	649.0722
84.28664	898.4667
-556.09204	-145.10843
453.94592	679.9018
-602.40924	-463.05307
-730.0398	-262.64487
73.74662	853.0128
204.15392	-576.74884
133.13629	-527.7069
-4271.8013	2495.1636
-4273.79	2495.3042
-2.327985	-692.64825
-94.21981	-1027.4536
130.02795	715.6191
-166.29207	-619.4202
-598.94275	-242.36278
417.83527	-102.32733
448.0167	-243.79962
-713.10376	-126.45719
660.0118	-40.348427
-170.10378	651.002
-215.05566	492.11462
-870.114	-389.9858
-855.2035	-356.91214
404.87225	-226.96849
504.3812	-215.52182
438.12167	-594.8907
552.0446	-347.294
-133.83757	-741.2027
19.036243	-328.40448
-704.06757	6.9115977
483.67822	784.4686
532.1494	836.59094
598.74884	120.74253
587.65247	273.99875
2.6439946	-1061.2004
-151.11479	-1003.70557
-62.922546	1011.14496
-36.797077	877.71136
953.70044	-536.1309
810.56934	-577.9277
388.60486	-212.9456
542.46857	-269.66257
150.50911	-486.69534
173.32257	-601.62695
333.94083	882.25226
160.06711	947.8903
443.11304	-100.96734
510.56146	-79.15838
-182.59868	317.38904
64.41427	992.7673
117.186584	-585.0747
401.9245	-649.30865
-483.96262	-76.75411
-764.1519	-340.70468
346.44864	473.2766
490.4695	500.49374
217.18648	-918.59314
170.78284	-908.98065
-919.35736	-442.31223
-973.8299	-442.75348
-568.08734	318.64197
-270.90955	567.41473
829.1928	-331.3861
-186.16513	-932.9661
-341.30106	-891.9969
-447.75555	136.37372
724.9239	-250.46674
667.6248	-278.47644
26.980606	378.7878
-130.46347	505.33142
-889.56067	417.9984
-511.18713	157.25723
-208.88882	47.070076
-101.29575	876.48413
40.898106	847.6917
316.84528	-485.45978
152.61292	-214.96162
461.10562	505.73007
-382.92023	-881.0989
-408.60727	-976.13495
274.22528	1166.024
-266.16965	-773.48285
-218.2292	-467.1724
-1030.1719	-14.637976
-1110.9911	-42.43094
284.6785	-429.30255
-330.46082	-921.1779
-253.70236	-1068.3407
449.3438	863.03937
248.5129	-1262.5365
197.67964	-1132.6421
-2.9476683	483.3047
153.50836	35.197468
-378.71576	159.05022
-301.749	209.82974
33.968082	-803.9307
103.29632	-707.67255
-198.04942	359.96503
-219.27234	302.9583
-190.80833	-677.99243
77.2529	281.57913
-410.32874	118.51506
-455.73087	464.60367
-432.5858	242.20941
403.11978	-669.8788
325.3594	-566.1718
-485.99533	-372.6711
-678.6926	-165.30603
-50.632812	-902.6803
39.022186	-1061.0648
-565.52313	68.98077
-188.29988	431.2538
276.39926	1069.8453
-71.646774	-1083.3835
-64.93559	-1040.6769
-551.16516	-306.79306
-515.7791	-425.23758
-190.56697	761.7025
-285.6279	625.8384
-396.7189	-895.84375
-794.20807	-683.152
-31.45666	533.51904
731.12445	-135.46388
771.6721	-216.88304
-64.16423	-1210.0686
107.595055	-1448.7142
-93.05401	849.89856
-528.57776	-843.8062
330.59286	139.07014
279.26392	141.71532
265.44028	935.19586
349.62524	885.1977
145.90424	-259.05252
14.870059	-371.64755
664.49554	71.01708
342.84406	-81.02985
-276.73157	-44.89839
218.42015	-753.6288
-571.5473	-184.32857
-654.5875	-194.12233
325.8176	-1012.98724
121.22642	-1242.0723
55.65687	40.47623
634.5911	437.40723
369.73257	1186.5844
147.6796	1083.0297
322.75845	810.0244
477.34558	852.35535
-93.4284	-744.2173
-474.2534	-1065.0892
-137.93594	-855.7788
-131.16089	315.89215
-592.3891	-60.213898
260.56735	737.16034
135.56757	1409.4031
159.21208	1242.6115
241.1109	764.8593
-1197.1168	940.3006
-923.0045	768.243
234.32767	1599.4658
1095.9259	13.646562
761.22565	120.13174
673.263	388.8301
614.5498	725.69324
344.84238	935.9183
497.69736	89.69053
31.099937	735.3315
224.135	666.98376
-1084.3873	-520.13605
-465.85248	-273.65903
-454.38223	-108.67079
169.89253	-1035.7124
-529.237	-622.8273
-435.23428	-536.04095
-24.443087	572.3687
44.164127	769.7032
-663.60077	-84.30582
-967.8057	-95.321815
437.2	-75.99244
-753.9304	-380.50385
-54.90882	-1105.0101
-57.24653	-1125.3922
211.02075	-158.90977
177.21736	-103.926865
416.2506	-200.87167
214.06094	-312.8065
-255.19173	-746.87994
328.516	-848.6667
351.70593	-998.9954
421.04343	868.81256
-872.0883	-469.98965
-125.899605	-830.38763
86.34281	-574.99243
245.4653	1060.5675
-194.65474	-1293.5687
-160.06648	-1143.4037
-510.56796	-529.2142
-614.2827	-613.8355
-491.61392	344.21973
-172.25676	126.52233
-499.14783	-398.41592
540.21954	6.248949
782.51117	-97.55392
950.0521	-126.88495
-456.28348	91.64082
464.03876	-383.90115
182.6503	1109.1564
512.3537	599.5422
132.01671	873.99243
355.38208	-648.51776
352.70822	567.3184
285.39786	511.5033
76.03855	1119.259
-397.8908	-999.15137
267.057	-471.13763
636.6614	-3.3968108
-400.04456	558.4475
36.131096	108.73035
610.2724	159.36461
-197.97714	849.53314
230.1488	-952.08295
-756.65454	199.1972
-188.9855	477.09796
239.1067	-1151.177
152.02151	-1046.8472
1124.4194	-919.3797
1213.0449	-985.9884
-817.11847	404.39484
-441.07465	261.5105
-91.168465	751.36804
629.9795	-71.27843
495.2212	-448.30896
-616.8859	616.768
-262.70364	-139.63196
105.81299	-1212.1333
117.848724	-1097.1274
-306.27896	697.9128
-697.0737	468.05655
-584.5429	360.28363
877.8406	52.891876
825.469	-33.038208
416.6221	-421.79828
483.4017	-59.47976
605.67395	481.28934
518.85645	687.44525
-239.42308	-479.8555
-503.11252	-364.4269
556.89716	247.04079
670.0758	207.67317
-187.62334	-1022.1311
757.4705	-85.81972
557.7693	-613.03845
-673.396	207.43991
4236.8833	-2306.499
4236.628	-2302.8608
202.11797	987.08887
-35.84324	1026.596
69.986534	1108.3098
395.59128	1013.5132
-669.3408	271.66913
-834.6962	316.94263
1115.9661	668.5495
1016.31506	557.7144
194.34268	-874.6805
539.8419	-33.767864
-362.51874	450.39917
29.20933	944.3831
-156.76532	798.82733
340.4058	-1278.1353
22.453882	456.53055
646.2216	699.2185
599.5861	825.613
-931.3462	194.68681
-940.5059	208.57994
476.1726	-471.01163
532.8933	-432.48026
253.69838	1714.0918
-684.571	-686.3883
-819.0878	-822.72925
48.640373	218.52011
45.215275	193.85555
388.69122	965.9224
612.7639	1245.6971
-748.4508	69.09348
-603.5277	71.28732
485.10638	-19.376556
391.17123	-112.28765
-278.06918	745.5317
942.28296	-160.16435
-115.64808	-52.465866
-510.92545	93.1456
736.7385	631.8497
862.19867	698.0398
10.926686	917.85736
125.61585	1236.4412
997.4085	499.76913
735.4323	189.50575
-926.4516	-185.08531
-945.3814	112.90084
118.94286	13.0327635
-789.54004	301.3662
-391.9422	682.28687
731.14154	556.9077
-308.83844	504.58176
-249.33293	534.11523
-847.1892	-134.79756
681.0236	489.6835
696.42487	431.30942
19.9441	896.62854
459.0321	970.85443
429.668	-283.27597
476.73056	-258.9068
556.2536	974.4654
334.704	774.0726
782.24304	880.1055
587.0394	-265.1353
476.7164	-197.65189
106.42233	-553.99896
-479.51984	-13.325561
-595.4828	-217.70303
543.08563	-104.6679
-229.63568	21.604034
-247.30705	519.4804
-132.62842	867.34314
-496.90533	-771.47363
-236.68599	-1113.7826
418.70688	711.278
347.57303	678.01373
994.1885	-83.7037
-503.73898	-373.67856
-214.28783	725.28986
-215.73134	584.78125
773.8697	253.30434
653.1099	306.3849
526.43945	894.84393
513.31036	989.7146
-239.25726	-424.00415
-392.40894	-553.892
-12.929851	-1164.2952
-98.55221	-1263.8541
-464.58875	-617.67725
-438.17462	-574.377
-564.6192	-385.95126
-605.9125	-330.23917
-857.49786	288.836
-927.3586	324.16794
-370.57898	-939.17633
676.0003	-388.5704
515.05664	-241.87518
-548.499	317.8756
45.747017	46.133858
-304.20453	136.6806
235.73743	1389.64
-1044.8602	-71.9056
268.99747	-216.75417
368.0386	-552.37976
-536.59216	174.96317
826.4709	261.65506
645.59265	-808.2125
394.2068	-311.37903
127.19248	-1039.0262
-239.6343	-1092.9049
-736.62823	-560.30554
189.46887	851.789
-398.86035	138.0031
-279.02594	-831.04596
578.5595	28.82718
-229.41235	-677.8269
-886.5356	274.9021
-452.36636	-350.47485
-731.4496	82.089035
759.4849	931.26447
680.2655	831.6957
267.05414	1539.034
192.23694	1495.3374
184.14406	1171.0289
458.8661	932.1908
549.27466	1052.4155
-791.6803	32.68147
-820.02234	-175.28716
67.86871	-848.9872
20.925758	-1129.4874
-589.74664	53.24232
238.37093	174.37244
300.73196	233.06392
1721.2249	1666.7728
558.43536	777.9197
742.45306	-178.96545
527.50433	-53.021618
-118.72349	-1125.0522
-51.1267	-1229.373
-724.64624	205.84164
712.37976	116.39026
445.4618	1012.4727
-689.14526	-240.88647
-208.76884	212.80354
-262.03323	299.46194
-191.96246	-1297.1418
344.56674	1034.3848
-306.34683	310.18613
-409.20636	682.6233
482.03122	182.44658
-1048.0298	-430.1565
711.74414	35.541122
-527.5719	240.2126
-493.20645	52.011456
-195.76541	1004.303
-213.86937	813.94366
98.46944	-1147.802
40.82297	-962.58307
20.644527	-1038.2631
43.571266	-1013.9842
672.03345	896.69055
719.5278	932.6546
596.9993	-397.78012
300.60196	-574.1468
471.78964	1071.9789
633.0154	629.3917
176.05182	-320.23734
737.9463	22.172956
-376.96658	-971.6044
141.89069	-754.65076
110.63536	82.88491
654.00793	229.42917
-230.49165	-1006.0733
-328.60794	-1138.9065
-262.70926	-987.104
-22.143631	509.25357
-296.1477	557.1721
-144.23	679.55835
434.77338	1190.6187
444.19586	1065.2554
409.17728	-907.9735
321.54843	-796.69934
232.30986	1356.8428
224.04434	1298.5267
272.69775	464.91708
389.8806	629.0952
197.46329	-619.92316
-417.3736	-333.8033
-641.92267	-133.79066
430.4141	-126.79942
422.28668	23.638876
61.021786	-953.0487
-193.16103	-339.87515
340.62354	1177.3856
-71.694565	1290.534
-11.107429	1126.0985
510.7822	1011.2847
704.07153	1228.6145
97.28067	-1265.4705
82.26217	109.949554
327.33313	413.33954
446.54636	767.69543
613.0732	673.95276
254.90869	-819.44977
149.3671	-775.4409
-238.06255	457.86185
-341.1267	133.77965
-211.87161	-1161.2772
737.8882	56.343964
140.32605	-1217.5422
239.34177	-1200.3619
-725.97595	301.59885
426.00052	1200.997
408.1276	951.3961
320.56622	1111.526
229.43822	1239.2572
-111.00397	-1275.2812
-134.02672	-1180.9778
223.14078	23.011751
16.718258	-1083.3591
-577.65686	-991.45856
-431.27863	-1028.0676
63.303368	489.92368
221.12625	637.59186
769.8255	-358.03854
871.21735	-350.58847
83.979836	-591.88794
-283.5483	-303.3898
5.090395	-506.8967
-365.3481	188.17119
524.6864	-206.80449
530.95386	997.1052
484.19724	243.69525
353.0455	-265.2684
29.502104	-1184.3391
381.52994	330.19196
-19.147238	445.46335
-183.80173	-288.15164
779.5347	166.15547
-376.7961	-610.9413
-453.45822	-617.4503
586.8824	-57.212128
-478.93506	-572.0599
-565.91156	-742.80206
544.2515	614.95404
-1074.0574	-281.9057
798.92236	-143.06529
-504.09567	-419.33646
-570.7029	-277.49954
55.73508	-911.8993
-291.41074	981.2539
762.176	701.5051
